NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190005058395,2019,2505105,Cuité,25,PB,14,F,1,3,1,2411205.0,Santa Cruz,24.0,RN,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505105,Cuité,25,PB,1,1,1,1,503.0,510.0,513.0,515.0,521.3,488.5,548.6,521.5,ADDCCEADDDCBECBCBBBCCDADABBEBEBABDECBADEEDABA,DECACBDAABADDBCACBEECCABECBCAABCCACBABEBBAADA,99999BABBCABECECCABECDDBDDAACCEBDEDCDBDCBADEDDAECC,DCBEDEBCADACADECCCDACDBBACDEBDBCBCBEBDEBBCCAB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,100.0,120.0,120.0,600.0,B,E,D,B,3,C,A,C,D,A,B,B,A,A,A,B,A,A,B,A,A,D,A,B,B
190005058479,2019,2510204,Nova Olinda,25,PB,14,F,1,1,1,2511301.0,Piancó,25.0,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507002,Itaporanga,25,PB,1,1,1,1,505.0,509.0,514.0,518.0,338.9,392.0,484.0,481.3,AEBABDADEDBBDAEEBBCBCCBCACBBADACCCBCDBBBDEDAA,CBBECBBABBAABCDCACEADDDCEDCACBADDADDBBCDDBAEE,99999ECCABBBCBDDBBCCAAECCCCDDECADEBDCBCCCBCCAABABD,DDCCABCACCECCECECBDADDEBACCEBCDBCBBCDABBBDBAA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,120.0,600.0,D,D,B,B,5,C,A,B,D,B,A,B,A,B,A,A,A,A,B,A,B,E,A,C,B
190005058503,2019,2500908,Arara,25,PB,14,F,1,3,1,2500908.0,Arara,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516003,Solânea,25,PB,1,1,1,1,504.0,509.0,514.0,516.0,528.7,542.7,574.6,559.3,EBECEEABEDBDECDACABDBAAEDDCBBDAECDCECEBAADAEB,ACECCEADABABADBCBAE.CADBEEDACBECCDBACDEEEBACA,ABBAB99999BACCCCDBEBAACDEDABDECBDAEDECBAACCDCCBECB,EEDDCDAACBBBABCCDBEACCABADEDEBCBEBEBDBCEADBBA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,100.0,120.0,80.0,560.0,D,G,D,D,5,G,A,C,D,B,B,B,A,A,A,B,A,B,C,B,B,C,A,C,B
190005058731,2019,2605004,Cupira,26,PE,14,F,1,3,1,2605004.0,Cupira,26.0,PE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605004,Cupira,26,PE,1,1,1,1,506.0,507.0,511.0,517.0,423.6,445.9,494.9,465.8,BDADDACECEBEAEACBACBACBADBAECDCBCAADEDBCDEBAA,AEDCBAABCCDECCACBACEDECCACBBABBCCACCBAADCECCB,99999CCCACDABDADAABCBADEDACEBACBDBCBEBEAAEEAECCBBA,CBACDAABCCDCDCECCEDBDDBBABDAAABDDEBACBBEDECBD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,20.0,500.0,E,D,B,F,4,B,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
190005059163,2019,2601102,Araripina,26,PE,14,F,1,3,1,2601102.0,Araripina,26.0,PE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601102,Araripina,26,PE,1,1,1,1,504.0,507.0,511.0,516.0,482.5,571.2,567.0,543.1,CEEBEADBEDDBDDEDEEBDAECDDAABBBBBBDACEADCCDADD,EABBABAEDADEECDAEBCAAECAEDBEDEBBDABEADBDBAEAB,BEDDE99999DDBABDEBCBDEAECBAEECDCBECAEBAAADBABCCCEE,EEAECCABEDBBABCBBDDBEDCDCDCEAAEBEBCADBBEDDCDD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,160.0,660.0,E,F,E,E,3,F,B,C,D,B,A,B,A,A,A,B,A,A,B,A,B,C,A,B,B
190005059533,2019,2101400,Balsas,21,MA,14,F,1,3,1,2101400.0,Balsas,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101400,Balsas,21,MA,1,1,1,1,503.0,507.0,511.0,515.0,534.4,552.6,573.2,495.9,CEDCBEDEADCABBACABACAEDEABDEDBAECBCDADCABDBBB,EEBBCBAAABECDEAEEDCAEABBADBECABAADEDADBAAABCB,99999ABCAEBCBDBDDDDCCACECBEECCBCAACDEBBAADDEBABADE,ACEDDDBCACBBCDEDCBACCDBEADCCBBEEECABDCDCEACBC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,E,D,D,5,D,C,E,C,C,C,C,B,B,A,A,A,A,B,A,B,E,A,A,B
190005059620,2019,2112100,Timbiras,21,MA,14,M,1,3,1,2108702.0,Pio XII,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112100,Timbiras,21,MA,1,1,1,1,503.0,509.0,514.0,515.0,429.6,434.6,519.3,560.3,AEADEEDEDCBECCBDBBBBCABAC..ACDDE*CCDDDDABBACA,ACAECCACAABEABDDABECABED.EDCDCADBACBCADAABECB,EBBDB99999BDCDCAEDABDACDABEECBEAAEBBAEAACCCACCEEBB,ECBDCDCBBCDDCDCACDBCDEACEADEBBCDAEECAAABADDAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,140.0,120.0,120.0,120.0,620.0,E,G,C,D,3,H,A,C,C,A,B,B,A,A,A,A,A,A,B,B,A,D,A,B,B
190005059659,2019,2105203,Igarapé Grande,21,MA,14,F,1,3,1,2105203.0,Igarapé Grande,21.0,MA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108207,Pedreiras,21,MA,1,1,1,1,504.0,507.0,511.0,516.0,427.3,422.2,493.9,409.0,CAADAEDBDDADACCBAACEBBAECDCBAAEABDDECEBAABBDC,ABDCEBAACBACEBAADDABDBCABABBEABEACBDBADCBEACD,BAADD99999BCBBCBADADAAAEBBABEECCCCCABBAAAEEACACDCC,BAEBCBEECBCCACDDECBCBBDADDAEBBCDDCDBEBBEABDAC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,120.0,0.0,480.0,E,F,A,A,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190005060067,2019,2211001,Teresina,22,PI,14,F,1,3,1,2211001.0,Teresina,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,506.0,509.0,514.0,517.0,543.5,514.8,557.5,548.5,DECBABAEEBBABECCBEBBBAADDBABCECBCBBCCEABCBCDD,ADCBEEACADAEAABEEBBABCECCDBAEBCAACCACEADCBAEE,EBBAD99999BCCBCDED*BAAADCEACCECADACBEEEADDCDECECCC,CABCDABEDCAADCCCABAADBECDDAADEBAEECACDEBEDAEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,120.0,140.0,100.0,620.0,E,F,D,D,6,H,A,E,E,C,B,B,A,A,A,A,A,B,E,B,A,E,A,B,B
190005060119,2019,2211001,Teresina,22,PI,14,F,1,1,1,2202307.0,Canto do Buriti,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,504.0,508.0,512.0,516.0,504.6,422.9,543.9,624.3,DBCCEDBAEBABDCECDBDDAADBDADBCDCBCBACDCBCECBCE,DACCCBEDCEBAACABDEEADDBCAACBBCEEBBCEABDDACBEB,99999BEADABAEBDAECBCCEDCDCBEADCDEBDACDBDECBDEAEACA,CAAEAEAADEBCBBAEBDBACEEAABBECADEECEBCEEBDEAAC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,140.0,160.0,120.0,700.0,E,G,D,D,2,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,C,A,B,B
190005060321,2019,2313609,Ubajara,23,CE,14,F,1,3,1,3304557.0,Rio de Janeiro,33.0,RJ,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313609,Ubajara,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,476.5,557.1,545.8,624.2,DEDBBDDBEABEEBDCBEBDBDCCDBCDDDEAADBEDADDCADEE,ADABCECCABABABACEAECBBAACDDABCCCBDCCDBDBCAAAD,99999AECDABBCCCACDEBBAADEEEBDECDDAECBDCACDCADBCACE,DCCCABABDDEAAECACBABCCEAEECEBEECAAABCCADBACEB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,120.0,600.0,H,G,B,D,4,E,A,C,D,B,A,B,A,A,A,B,A,A,B,A,A,D,A,A,A
190005060326,2019,2312007,Santana do Acaraú,23,CE,14,M,1,1,1,2312007.0,Santana do Acaraú,23.0,CE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312007,Santana do Acaraú,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,339.8,484.8,518.8,434.7,ADDBCBCC*EEDDEBBCADAEBCACABEAEABACECCBECABDAD,CEACBEABBAAAAAACBDCEBCECCBBAEACBDACDEADBDBAED,99999EABBBABBACDBAEBCBDABAACCECDDBDCDEAEAABDDEABCD,CADABACAABDBCECDBAACABDABEAECABEBDDBCBEAAEBBD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,100.0,120.0,580.0,C,E,D,D,3,A,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,C,A,A,A
190005061543,2019,2513604,Santana dos Garrotes,25,PB,14,F,1,3,1,2510808.0,Patos,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511301,Piancó,25,PB,1,1,1,1,504.0,507.0,511.0,516.0,362.0,342.5,532.9,595.4,BBCEDEBAECABCDBDEBCCDEBEBABEBECAADCEDBABECDAC,CCEBACCDBBDAECDCDABBEDAEBEDBCDECABBABBADACDAB,99999ACADECEECACADEEDACECCDCCBECAD*DEABADDCABECCEB,CADEEEBACBCCAECACDEAEEEDCBECCBCEECDACECCACBCD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,140.0,120.0,80.0,680.0,C,G,D,D,3,K,D,E,D,B,A,C,C,A,A,B,A,A,D,B,B,D,A,B,B
190005061939,2019,2608008,Jataúba,26,PE,14,F,1,3,1,2608008.0,Jataúba,26.0,PE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612505,Santa Cruz do Capibaribe,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,360.5,397.3,463.2,545.1,ECCBAADBDEDADABCADCEBEDBACBDCDDEABBEACEACDBAB,CAAECBADBABECBDABAEACBDEABDACCEBDAABBEBCDACAE,CBDCB99999BDADBCEDEAAACDEADBCCBECDECBDACEEDAAABECD,CEADEBAADBCEACDADBEACDEACBACDEBEDBCAAADECAEEB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,80.0,40.0,40.0,80.0,0.0,240.0,D,E,C,C,4,B,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,C,A,A,A
190005062892,2019,2211001,Teresina,22,PI,14,F,1,3,1,2211001.0,Teresina,22.0,PI,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,504.0,508.0,512.0,516.0,417.1,527.1,538.3,565.0,EEBAEDBEBBABDDCCCADBDDAEDDBEBEBBCABEDDEECCCDA,DBCCABDECAAEACBBDBBBBEBEBBDBAAAABAACCBDBEADAC,BBCEC99999CEDBBACBDCCCBCCBCBEDCAEBACBDCBECBECAAAEE,CEBDCCAAEBCCBBAACCBAECCCDBDAECCCEAEBBECCEEBBB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,140.0,120.0,100.0,640.0,C,G,D,D,4,D,A,B,C,B,B,B,A,A,A,A,A,A,B,B,A,E,A,A,B
190005063369,2019,2312908,Sobral,23,CE,14,F,1,3,1,2312908.0,Sobral,23.0,CE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312908,Sobral,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,544.9,587.3,554.1,653.7,DDCABDCAECEECABCBEBBEABAAEBACEDEAABCABACCECDB,EAECDBABABDCACEEEADECACEEABCBBDEAEDDACBEECCCE,BDABE99999EABEBEADECDACECDAEACDABACECBAADDCADCCCAE,ABCBABECABEEDBBCCECBBAEBCEDEAACADDCCBBEAEBCEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,200.0,180.0,180.0,200.0,920.0,E,F,D,E,5,F,D,E,E,C,A,B,A,B,A,B,A,A,C,A,B,E,A,E,B
190005063523,2019,2313609,Ubajara,23,CE,14,F,1,3,1,2313401.0,Tianguá,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313609,Ubajara,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,395.8,453.7,507.0,427.9,DDEABABBABECBABCAABBAABCCDBEBACAAABBDCBBBBACB,BEECAAAABBBBBCCAEBEACBEABAADBBDDEAEBCADEABCAE,99999EEABCBCABEBDADCDABEBACCECDCCCCBEBDACCBABBCCDC,BBBEAACCADBADBACBDCDBBCBACDEACDAAABABBDAABCBA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,100.0,120.0,120.0,100.0,560.0,H,D,B,A,5,C,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A
190005063598,2019,2304400,Fortaleza,23,CE,14,F,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,F,E,D,D,4,D,A,C,E,B,A,B,B,B,B,C,A,B,C,B,B,B,A,C,B
190005063603,2019,2304400,Fortaleza,23,CE,14,F,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,1,1,0,,508.0,512.0,,,526.8,479.1,,,ABCBABBECAAEECBBACBAEBDBABDAABBCBBDECEACDBDAB,99999BBBBACBABECCDEAEDCCAEBDDCCDCADACEACBAAEEABBCA,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,120.0,120.0,120.0,80.0,80.0,520.0,E,F,B,D,3,F,A,B,C,B,B,B,B,B,B,B,A,B,D,B,B,D,A,B,B
190005063608,2019,2310209,Paracuru,23,CE,14,F,1,3,1,2310209.0,Paracuru,23.0,CE,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310209,Paracuru,23,CE,1,1,1,1,504.0,508.0,512.0,516.0,551.6,562.3,553.4,432.1,ABCAEEAAEACDCADCCAEDEDCEADBBBACBBCDCDDACBBADB,ABAAADBCDDAEBCCBAEBAADABAACEEABABBACACCAECCBB,BACEB99999CBBBAECCCCCAECEBDBCCCDEBECCDEBDADEAAADCD,DBEECABEDCEACCCEDBACEACDCABEDADABBEDCEEADEAEC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,160.0,100.0,80.0,120.0,580.0,E,E,D,D,4,L,D,E,E,B,A,B,B,C,A,B,A,B,C,A,A,D,A,B,B
